Report Number,row_id,URL,Congress,Accompanies,Title,Committee,Legislation Number,Sponsor,Date of Introduction,Committees,Latest Action,Latest Action Date,Number of Cosponsors,Amends Bill,Date Offered,Date Submitted,Date Proposed,Amends Amendment,Issue Date,Section,Volume,Number,Page,Meeting Title,Chamber,Meeting Date,Citation,Committee Print Date,Bill,House Communication Number,CR Date,Abstract,Senate Communication Number
0,row_2159,https://www.congress.gov/amendment/116th-congress/senate-amendment/2417,116th Congress (2019-2020),0,To modify the requirements for the Department of Energy response to the review by the Nuclear Weapons Council of the budget of the National Nuclear Security Administration.,0,S.Amdt. 2417,"Manchin, Joe, III [Sen.-D-WV]",0,0,"Notwithstanding the passage of S. 4049 and the adoption of amendment SA 2301 to S. 4049, the instruction line for amendment SA 2417 is modified by Unanimous Consent. (consideration: CR S4449; text: CR S4449)",7/23/2020,2,S. 4049,0,7/1/2020,7/2/2020,S.Amdt. 2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2160,https://www.congress.gov/amendment/116th-congress/senate-amendment/2391,116th Congress (2019-2020),0,To require reports on diversity and inclusion in the Armed Forces.,0,S.Amdt. 2391,"Sullivan, Dan [Sen.-R-AK]",0,0,Amendment SA 2391 agreed to in Senate by Voice Vote. ,7/2/2020,0,S. 4049,0,7/1/2020,7/2/2020,S.Amdt. 2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2147,https://www.congress.gov/event/116th-congress/house-event/110870,116th,0,0,House Financial Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Task Force on Artificial Intelligence: Exposure Notification and Contact Tracing: How AI Helps Localities Reopen Safely and Researchers Find a Cure,House of Representatives,2020-07-08T16:00:00Z,0,0,0,0,0,0,0
0,row_2158,https://www.congress.gov/amendment/116th-congress/senate-amendment/2418,116th Congress (2019-2020),0,To eliminate a provision relating to the distribution of launches for phase two of the acquisition strategy for the National Security Space Launch program.,0,S.Amdt. 2418,"Inhofe, James M. [Sen.-R-OK]",0,0,Amendment SA 2418 agreed to in Senate by Voice Vote. ,7/2/2020,0,S. 4049,0,7/1/2020,7/2/2020,S.Amdt. 2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2165,https://www.congress.gov/bill/116th-congress/senate-resolution/639,116th Congress (2019-2020),0,"A resolution recognizing June 2020 as ""Immigrant Heritage Month"", a celebration of the accomplishments and contributions immigrants and their children have made in making the United States a healthier, safer, more diverse, and prosperous country, and acknowledging the importance of immigrants to the future successes of the United States.",0,S.Res. 639,"Menendez, Robert [Sen.-D-NJ]",6/30/2020,Senate - Judiciary,Referred to the Committee on the Judiciary. (text: CR S4041-4042),6/30/2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2220,https://www.congress.gov/amendment/116th-congress/senate-amendment/2331,116th Congress (2019-2020),0,To modify the authorities on micro nuclear reactor programs.,0,S.Amdt. 2331,"Shelby, Richard C. [Sen.-R-AL]",0,0,Amendment SA 2331 agreed to in Senate by Voice Vote. ,7/2/2020,0,S. 4049,0,6/30/2020,7/2/2020,S.Amdt. 2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2222,https://www.congress.gov/amendment/116th-congress/senate-amendment/2326,116th Congress (2019-2020),0,To strike the provision relating to laboratory- or production facility-directed research and development programs.,0,S.Amdt. 2326,"Inhofe, James M. [Sen.-R-OK]",0,0,Amendment SA 2326 agreed to in Senate by Voice Vote. ,7/2/2020,0,S. 4049,0,6/30/2020,7/2/2020,S.Amdt. 2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2208,https://www.congress.gov/amendment/116th-congress/senate-amendment/2344,116th Congress (2019-2020),0,0,0,S.Amdt. 2344,"Casey, Robert P., Jr. [Sen.-D-PA]",0,0,0,0,0,S. 4049,0,6/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2227,https://www.congress.gov/amendment/116th-congress/senate-amendment/2322,116th Congress (2019-2020),0,0,0,S.Amdt. 2322,"Durbin, Richard J. [Sen.-D-IL]",0,0,0,0,3,S. 4049,0,6/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2252,https://www.congress.gov/amendment/116th-congress/senate-amendment/2297,116th Congress (2019-2020),0,0,0,S.Amdt. 2297,"Blumenthal, Richard [Sen.-D-CT]",0,0,0,0,0,S. 4049,0,6/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2288,https://www.congress.gov/amendment/116th-congress/senate-amendment/2261,116th Congress (2019-2020),0,0,0,S.Amdt. 2261,"Cantwell, Maria [Sen.-D-WA]",0,0,0,0,0,S. 4049,0,6/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2392,https://www.congress.gov/amendment/116th-congress/senate-amendment/2158,116th Congress (2019-2020),0,0,0,S.Amdt. 2158,"Thune, John [Sen.-R-SD]",0,0,0,0,1,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2412,https://www.congress.gov/amendment/116th-congress/senate-amendment/2138,116th Congress (2019-2020),0,To leverage commercial satellite remote sensing.,0,S.Amdt. 2138,"Cruz, Ted [Sen.-R-TX]",0,0,Amendment SA 2138 agreed to in Senate by Voice Vote. ,7/2/2020,1,S. 4049,0,6/25/2020,7/2/2020,S.Amdt. 2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2428,https://www.congress.gov/amendment/116th-congress/senate-amendment/2122,116th Congress (2019-2020),0,0,0,S.Amdt. 2122,"Manchin, Joe, III [Sen.-D-WV]",0,0,0,0,0,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2460,https://www.congress.gov/amendment/116th-congress/senate-amendment/2090,116th Congress (2019-2020),0,0,0,S.Amdt. 2090,"Cornyn, John [Sen.-R-TX]",0,0,0,0,1,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2461,https://www.congress.gov/amendment/116th-congress/senate-amendment/2089,116th Congress (2019-2020),0,0,0,S.Amdt. 2089,"Cornyn, John [Sen.-R-TX]",0,0,0,0,0,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2454,https://www.congress.gov/amendment/116th-congress/senate-amendment/2096,116th Congress (2019-2020),0,0,0,S.Amdt. 2096,"Perdue, David [Sen.-R-GA]",0,0,0,0,1,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2456,https://www.congress.gov/amendment/116th-congress/senate-amendment/2094,116th Congress (2019-2020),0,0,0,S.Amdt. 2094,"Fischer, Deb [Sen.-R-NE]",0,0,0,0,0,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2483,https://www.congress.gov/amendment/116th-congress/senate-amendment/2067,116th Congress (2019-2020),0,0,0,S.Amdt. 2067,"Gardner, Cory [Sen.-R-CO]",0,0,0,0,1,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2519,https://www.congress.gov/amendment/116th-congress/senate-amendment/2031,116th Congress (2019-2020),0,0,0,S.Amdt. 2031,"Crapo, Mike [Sen.-R-ID]",0,0,0,0,2,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2545,https://www.congress.gov/amendment/116th-congress/senate-amendment/2005,116th Congress (2019-2020),0,0,0,S.Amdt. 2005,"Lee, Mike [Sen.-R-UT]",0,0,0,0,0,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2542,https://www.congress.gov/amendment/116th-congress/senate-amendment/2008,116th Congress (2019-2020),0,0,0,S.Amdt. 2008,"Risch, James E. [Sen.-R-ID]",0,0,0,0,1,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2553,https://www.congress.gov/amendment/116th-congress/senate-amendment/1997,116th Congress (2019-2020),0,0,0,S.Amdt. 1997,"Toomey, Patrick [Sen.-R-PA]",0,0,0,0,0,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2559,https://www.congress.gov/amendment/116th-congress/senate-amendment/1991,116th Congress (2019-2020),0,"To establish limitations regarding Confucius Institutes, and for other purposes.",0,S.Amdt. 1991,"Kennedy, John [Sen.-R-LA]",0,0,Amendment SA 1991 agreed to in Senate by Voice Vote. ,7/2/2020,1,S. 4049,0,6/25/2020,7/2/2020,S.Amdt. 2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2566,https://www.congress.gov/amendment/116th-congress/senate-amendment/1984,116th Congress (2019-2020),0,0,0,S.Amdt. 1984,"Lee, Mike [Sen.-R-UT]",0,0,0,0,0,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2575,https://www.congress.gov/amendment/116th-congress/senate-amendment/1975,116th Congress (2019-2020),0,0,0,S.Amdt. 1975,"Bennet, Michael F. [Sen.-D-CO]",0,0,0,0,0,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2613,https://www.congress.gov/amendment/116th-congress/senate-amendment/1937,116th Congress (2019-2020),0,0,0,S.Amdt. 1937,"Peters, Gary C. [Sen.-D-MI]",0,0,0,0,1,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2609,https://www.congress.gov/amendment/116th-congress/senate-amendment/1941,116th Congress (2019-2020),0,0,0,S.Amdt. 1941,"Klobuchar, Amy [Sen.-D-MN]",0,0,0,0,11,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2683,https://www.congress.gov/amendment/116th-congress/senate-amendment/1867,116th Congress (2019-2020),0,0,0,S.Amdt. 1867,"Reed, Jack [Sen.-D-RI]",0,0,0,0,4,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2695,https://www.congress.gov/amendment/116th-congress/senate-amendment/1855,116th Congress (2019-2020),0,0,0,S.Amdt. 1855,"Braun, Mike [Sen.-R-IN]",0,0,0,0,0,S. 4049,0,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2738,https://www.congress.gov/amendment/116th-congress/senate-amendment/1812,116th Congress (2019-2020),0,To amend the title.,0,S.Amdt. 1812,"Lee, Mike [Sen.-R-UT]",0,0,Amendment SA 1812 agreed to in Senate by Unanimous Consent. ,6/25/2020,1,S.Res. 579,0,6/25/2020,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2741,https://www.congress.gov/amendment/116th-congress/senate-amendment/1809,116th Congress (2019-2020),0,To require an equal number of Republicans and Democrats to serve on the Commission on the Social Status of Black Men and Boys.,0,S.Amdt. 1809,"Lankford, James [Sen.-R-OK]",0,0,Amendment SA 1809 agreed to in Senate by Unanimous Consent. ,6/25/2020,0,S. 2163,0,6/25/2020,6/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2751,https://www.congress.gov/amendment/116th-congress/senate-amendment/1797,116th Congress (2019-2020),0,To improve the authority for operations of unmanned aircraft for educational purposes.,0,S.Amdt. 1797,"Jones, Doug [Sen.-D-AL]",0,0,Amendment SA 1797 agreed to in Senate by Voice Vote. ,7/2/2020,2,S. 4049,0,6/25/2020,7/2/2020,S.Amdt. 2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2781,https://www.congress.gov/amendment/116th-congress/senate-amendment/1767,116th Congress (2019-2020),0,0,0,S.Amdt. 1767,"Hoeven, John [Sen.-R-ND]",0,0,0,0,1,S. 4049,0,6/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2760,https://www.congress.gov/amendment/116th-congress/senate-amendment/1788,116th Congress (2019-2020),0,"To reduce the bloated Pentagon budget by 10 percent and invest that money in jobs, education, health care, and housing in communities in the United States in which the poverty rate is not less than 25 percent.",0,S.Amdt. 1788,"Sanders, Bernard [Sen.-I-VT]",0,0,"Amendment SA 1788, under the order of 7/2/20, not having achieved 60 votes in the affirmative, was not agreed to in Senate by Yea-Nay Vote. 23 - 77. Record Vote Number: 135. ",7/22/2020,4,S. 4049,0,6/24/2020,7/22/2020,S.Amdt. 2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2795,https://www.congress.gov/amendment/116th-congress/senate-amendment/1753,116th Congress (2019-2020),0,To require the Secretary of Homeland Security to submit a report to Congress on the screening practices for Great Lakes and inland waterways seaports.,0,S.Amdt. 1753,"Peters, Gary C. [Sen.-D-MI]",0,0,Amendment SA 1753 agreed to in Senate by Voice Vote. ,7/2/2020,0,S. 4049,0,6/24/2020,7/2/2020,S.Amdt. 2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2799,https://www.congress.gov/amendment/116th-congress/senate-amendment/1749,116th Congress (2019-2020),0,0,0,S.Amdt. 1749,"Wyden, Ron [Sen.-D-OR]",0,0,0,0,0,S. 4049,0,6/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2815,https://www.congress.gov/amendment/116th-congress/senate-amendment/1733,116th Congress (2019-2020),0,0,0,S.Amdt. 1733,"Shaheen, Jeanne [Sen.-D-NH]",0,0,0,0,10,S. 4049,0,6/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2802,https://www.congress.gov/amendment/116th-congress/senate-amendment/1746,116th Congress (2019-2020),0,0,0,S.Amdt. 1746,"Wyden, Ron [Sen.-D-OR]",0,0,0,0,3,S. 4049,0,6/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2816,https://www.congress.gov/amendment/116th-congress/senate-amendment/1732,116th Congress (2019-2020),0,0,0,S.Amdt. 1732,"Shaheen, Jeanne [Sen.-D-NH]",0,0,0,0,10,S. 4049,0,6/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2872,https://www.congress.gov/event/116th-congress/senate-event/LC67728/text,116th,0,0,"Senate Agriculture, Nutrition, and Forestry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S.Hrg. 116-477 — LEGISLATIVE HEARING TO REVIEW S. 3894, THE GROWING CLIMATE SOLUTIONS ACT OF 2020",Senate,2020-06-24T04:00:00Z,0,0,0,0,0,0,0
0,row_2901,https://www.congress.gov/bill/116th-congress/house-bill/7014,116th Congress (2019-2020),0,Banning Microtargeted Political Ads Act,0,H.R. 7014,"Eshoo, Anna G. [Rep.-D-CA-18]",5/26/2020,House - House Administration,Referred to the House Committee on House Administration.,5/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2887,https://www.congress.gov/event/116th-congress/senate-event/LC68193/text,116th,0,0,"Senate Health, Education, Labor, and Pensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Hrg. 116-551 — COVID 19: GOING BACK TO SCHOOL SAFELY,Senate,2020-06-10T04:00:00Z,0,0,0,0,0,0,0
0,row_2913,https://www.congress.gov/amendment/116th-congress/senate-amendment/1586,116th Congress (2019-2020),0,"To amend the Foreign Intelligence Surveillance Act of 1978 to prohibit the use of authorities under such Act to surveil United States persons and to prohibit the use of information acquired under such Act in any criminal, civil, or administrative proceeding or as part of any criminal, civil, or administrative investigation, and for other purposes.",0,S.Amdt. 1586,"Paul, Rand [Sen.-R-KY]",0,0,"Amendment SA 1586, under the order of 5/12/20, not having achieved 60 votes in the affirmative, was not agreed to in Senate by Yea-Nay Vote. 11 - 85. Record Vote Number: 91. ",5/14/2020,0,H.R. 6172,0,5/14/2020,5/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2988,https://www.congress.gov/event/116th-congress/house-event/LC66080/text,116th,0,0,House Appropriations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"COMMERCE, JUSTICE, SCIENCE, AND RELATED AGENCIES APPROPRIATIONS FOR 2021",House of Representatives,2020-03-04T05:00:00Z,0,0,0,0,0,0,0
0,row_2993,https://www.congress.gov/event/116th-congress/house-event/LC65506/text,116th,0,0,House Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUILDING BLOCKS OF CHANGE: THE BENEFITS OF BLOCKCHAIN TECHNOLOGY FOR SMALL BUSINESSES,House of Representatives,2020-03-04T05:00:00Z,0,0,0,0,0,0,0
0,row_2991,https://www.congress.gov/event/116th-congress/house-event/LC65805/text,116th,0,0,House Financial Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"THE TRAFFICKERS' ROADMAP: HOW BAD. ACTORS EXPLOIT FINANCIAL SYSTEMS. TO FACILITATE THE ILLICIT TRADE IN. PEOPLE, ANIMALS, DRUGS, AND WEAPONS",House of Representatives,2020-03-04T05:00:00Z,0,0,0,0,0,0,0
0,row_2995,https://www.congress.gov/amendment/116th-congress/senate-amendment/1477,116th Congress (2019-2020),0,0,0,S.Amdt. 1477,"Murkowski, Lisa [Sen.-R-AK]",0,0,0,0,0,S. 2657,0,3/3/2020,0,S.Amdt. 1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2998,https://www.congress.gov/amendment/116th-congress/senate-amendment/1474,116th Congress (2019-2020),0,0,0,S.Amdt. 1474,"Inhofe, James M. [Sen.-R-OK]",0,0,0,0,0,S. 2657,0,3/3/2020,0,S.Amdt. 1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_2979,https://www.congress.gov/amendment/116th-congress/senate-amendment/1484,116th Congress (2019-2020),0,0,0,S.Amdt. 1484,"Lankford, James [Sen.-R-OK]",0,0,0,0,0,S. 2657,0,3/4/2020,0,S.Amdt. 1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3007,https://www.congress.gov/amendment/116th-congress/senate-amendment/1465,116th Congress (2019-2020),0,0,0,S.Amdt. 1465,"Cramer, Kevin [Sen.-R-ND]",0,0,0,0,0,S. 2657,0,3/3/2020,0,S.Amdt. 1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3010,https://www.congress.gov/amendment/116th-congress/senate-amendment/1462,116th Congress (2019-2020),0,0,0,S.Amdt. 1462,"Risch, James E. [Sen.-R-ID]",0,0,0,0,0,S. 2657,0,3/3/2020,0,S.Amdt. 1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3005,https://www.congress.gov/amendment/116th-congress/senate-amendment/1467,116th Congress (2019-2020),0,0,0,S.Amdt. 1467,"Brown, Sherrod [Sen.-D-OH]",0,0,0,0,5,S. 2657,0,3/3/2020,0,S.Amdt. 1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3012,https://www.congress.gov/amendment/116th-congress/senate-amendment/1460,116th Congress (2019-2020),0,To amend the preamble.,0,S.Amdt. 1460,"Cotton, Tom [Sen.-R-AR]",0,0,Amendment SA 1460 agreed to in Senate by Unanimous Consent. ,3/3/2020,5,S.Res. 497,0,3/3/2020,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3023,https://www.congress.gov/amendment/116th-congress/senate-amendment/1449,116th Congress (2019-2020),0,0,0,S.Amdt. 1449,"Schumer, Charles E. [Sen.-D-NY]",0,0,0,0,0,S. 2657,0,3/3/2020,0,S.Amdt. 1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3041,https://www.congress.gov/amendment/116th-congress/senate-amendment/1431,116th Congress (2019-2020),0,0,0,S.Amdt. 1431,"Cantwell, Maria [Sen.-D-WA]",0,0,0,0,0,S. 2657,0,3/3/2020,0,S.Amdt. 1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3063,https://www.congress.gov/amendment/116th-congress/senate-amendment/1409,116th Congress (2019-2020),0,0,0,S.Amdt. 1409,"Thune, John [Sen.-R-SD]",0,0,0,0,0,S. 2657,0,3/3/2020,0,S.Amdt. 1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3061,https://www.congress.gov/amendment/116th-congress/senate-amendment/1411,116th Congress (2019-2020),0,0,0,S.Amdt. 1411,"Thune, John [Sen.-R-SD]",0,0,0,0,0,S. 2657,0,3/3/2020,0,S.Amdt. 1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3071,https://www.congress.gov/amendment/116th-congress/senate-amendment/1401,116th Congress (2019-2020),0,0,0,S.Amdt. 1401,"Daines, Steve [Sen.-R-MT]",0,0,0,0,1,S. 2657,0,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3075,https://www.congress.gov/amendment/116th-congress/senate-amendment/1397,116th Congress (2019-2020),0,0,0,S.Amdt. 1397,"Wyden, Ron [Sen.-D-OR]",0,0,0,0,0,S. 2657,0,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3065,https://www.congress.gov/amendment/116th-congress/senate-amendment/1407,116th Congress (2019-2020),0,In the nature of a substitute.,0,S.Amdt. 1407,"Murkowski, Lisa [Sen.-R-AK]",0,0,Considered by Senate. (consideration: CR S1644),3/10/2020,0,S. 2657,0,3/3/2020,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3086,https://www.congress.gov/amendment/116th-congress/senate-amendment/1386,116th Congress (2019-2020),0,0,0,S.Amdt. 1386,"Shaheen, Jeanne [Sen.-D-NH]",0,0,0,0,0,S. 2657,0,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3109,https://www.congress.gov/amendment/116th-congress/senate-amendment/1363,116th Congress (2019-2020),0,0,0,S.Amdt. 1363,"Udall, Tom [Sen.-D-NM]",0,0,0,0,0,S. 2657,0,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3113,https://www.congress.gov/amendment/116th-congress/senate-amendment/1359,116th Congress (2019-2020),0,0,0,S.Amdt. 1359,"Feinstein, Dianne [Sen.-D-CA]",0,0,0,0,1,S. 2657,0,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3137,https://www.congress.gov/event/116th-congress/house-event/LC66012/text,116th,0,0,House Armed Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[H.A.S.C. No. 116-65]The Fiscal Year 2021 National Defense Authorization Budget Request From The Department Of Defense,House of Representatives,2020-02-26T05:00:00Z,0,0,0,0,0,0,0
0,row_3136,https://www.congress.gov/event/116th-congress/house-event/LC65459/text,116th,0,0,House Natural Resources,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OVERSIGHT HEARING ON EXAMINING OPPORTUNITIES TO IMPROVE PREVENTION AND RESPONSE OF SEXUAL ASSAULT AND SEXUAL HARASSMENT AT THE NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,House of Representatives,2020-02-27T05:00:00Z,0,0,0,0,0,0,0
0,row_3153,https://www.congress.gov/amendment/116th-congress/house-amendment/789,116th Congress (2019-2020),0,"An amendment numbered 1 printed in House Report 116-395 to make changes to Title I Colorado Wilderness, and amounts to an approximate 60,000 acres of additional wilderness designations under Title I.",0,H.Amdt. 789,"DeGette, Diana [Rep.-D-CO-1]",0,0,On agreeing to the DeGette amendment (A001) Agreed to by recorded vote: 229 - 189 (Roll no. 60). ,2/12/2020,0,H.R. 2546,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3151,https://www.congress.gov/amendment/116th-congress/house-amendment/791,116th Congress (2019-2020),0,"An amendment numbered 3 printed in House Report 116-395 to allow the Secretary of Agriculture or the Secretary of the Interior, as appropriate, to exclude from wilderness designations under this Act any areas that do not meet the definition of wilderness in the Wilderness Act.",0,H.Amdt. 791,"McClintock, Tom [Rep.-R-CA-4]",0,0,On agreeing to the McClintock amendment (A003) Failed by recorded vote: 182 - 236 (Roll no. 62). ,2/12/2020,0,H.R. 2546,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3142,https://www.congress.gov/event/116th-congress/house-event/110499,116th,0,0,House Financial Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Task Force on Artificial Intelligence: Equitable Algorithms: Examining Ways to Reduce AI Bias in Financial Services,House of Representatives,2020-02-12T19:00:00Z,0,0,0,0,0,0,0
0,row_3173,https://www.congress.gov/event/116th-congress/senate-event/LC72853/text,116th,0,0,Senate Armed Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Hrg. 116-148 — DEPARTMENT OF DEFENSE AUTHORIZATION FOR APPROPRIATIONS FOR FISCAL YEAR 2021 AND THE FUTURE YEARS DEFENSE PROGRAM,Senate,2020-01-30T05:00:00Z,0,0,0,0,0,0,0
0,row_3181,https://www.congress.gov/bill/116th-congress/house-bill/5666,116th Congress (2019-2020),0,National Aeronautics and Space Administration Authorization Act of 2020,0,H.R. 5666,"Horn, Kendra S. [Rep.-D-OK-5]",1/24/2020,"House - Science, Space, and Technology",Forwarded by Subcommittee to Full Committee (Amended) by Voice Vote .,1/29/2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3171,https://www.congress.gov/event/116th-congress/house-event/LC65944/text,116th,0,0,House Appropriations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENERGY AND WATER DEVELOPMENT APPROPRIATIONS FOR 2021,House of Representatives,2020-02-05T05:00:00Z,0,0,0,0,0,0,0
H. Rept. 116-368,row_3193,https://www.congress.gov/congressional-report/116th-congress/house-report/368/1,116th Congress (2019-2020),H.Res. 575,EXPRESSING THE SENSE OF THE HOUSE OF REPRESENTATIVES THAT ALL STAKEHOLDERS IN THE DEPLOYMENT OF 5G COMMUNICATIONS INFRASTRUCTURE SHOULD CAREFULLY CONSIDER AND ADHERE TO THE RECOMMENDATIONS OF ``THE PRAGUE PROPOSALS'',House Energy and Commerce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3197,https://www.congress.gov/bill/116th-congress/house-bill/5491,116th Congress (2019-2020),0,Body Armor for Females Modernization Act,0,H.R. 5491,"Wilson, Joe [Rep.-R-SC-2]",12/19/2019,House - Armed Services,Referred to the House Committee on Armed Services.,12/19/2019,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H. Rept. 116-328,row_3213,https://www.congress.gov/congressional-report/116th-congress/house-report/328/1,116th Congress (2019-2020),H.R. 5038,FARM WORKFORCE MODERNIZATION ACT OF 2019,House Judiciary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,row_3215,https://www.congress.gov/event/116th-congress/house-event/110292,116th,0,0,House Financial Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Task Force on Artificial Intelligence: Robots on Wall Street: The Impact of AI on Capital Markets and Jobs in the Financial Services Industry,House of Representatives,2019-12-06T14:30:00Z,0,0,0,0,0,0,0
